Start of shift (14:00 - 22:00),Column1,_1
952.856299482388,953.5851043, 954.4684486233978
952.4549095576227,953.4115135, 954.6661010722613
953.0150677617719,954.4684486, 954.9824352320019
952.9177306487505,953.6343533, 955.0334538729163
952.9566723415797,953.6362385, 955.6420204277455
954.1101420909545,955.0334539, 955.7139397287538
952.9996338780082,954.30188, 955.7277525891922
953.2159427458761,954.6661011, 955.9927570607125
954.3836862873933,955.6420204, 956.0976972252517
953.8816449513398,954.9824352, 956.5313552161666
954.9121447862746,955.9927571, 956.5375030391929
954.4361392156295,955.7139397, 956.6876405003729
956.5057064850309,956.537503, 956.9541697058595
954.7314842180753,955.7277526, 957.1981276384385
955.0422878671458,956.0976972, 957.4303450578345
956.3945996379583,956.5313552, 957.5696956701061
956.9338628215481,956.9541697, 957.64095096368
956.7783129278097,956.7783129, 958.2457787596238
957.3382206468183,957.3382206, 959.1067652437356
958.8875568804744,958.8875569, 959.4483071533873
958.0511788973471,958.0511789, 959.5848728881085
959.0593203581233,959.1067652, 959.6404879049102
958.2266038893057,958.2266039, 959.9701495777234
957.9260867437027,957.9260867, 960.0038831504161
961.0469177758705,961.0469178, 961.9824796281296
960.2507875717612,960.2507876, 962.0182600402431
960.1004419112188,960.1004419, 962.1104137256787
960.2244795224944,960.2244795, 962.3274387972509
961.0333847553125,961.0333848, 962.7530400846066
962.6194332571866,962.6194333, 963.7845337773189
962.8210259168198,962.8210259, 963.963210924153
962.4403272413397,962.4403272, 963.9971109083676
962.4796911699719,962.4796912, 964.3106266749402
963.1792687117826,963.1792687, 964.3530083317667
963.4995882182197,963.9971109, 964.7281778605046
963.2394776453609,963.7845338, 965.4465111106567
963.7251947072444,964.3530083, 965.552314020399
963.3001794621457,963.9632109, 965.7909714830265
964.0766582949864,964.7281779, 965.8863047437723
963.5257195059606,964.3106267, 966.2428059310678
965.6459418994708,965.8863047, 966.9962174180938
964.0895364793638,965.4465111, 967.0547664377143
965.3149996167456,965.552314, 967.0729325221006
965.4048709683509,965.7909715, 967.6800223192216
965.7419759876778,966.2428059, 967.6871025651592
966.2866958044033,966.9962174, 967.7307963929518
967.0741423952666,967.0741424, 967.9260316869565
967.5669684501087,967.6800223, 968.0966889858882
967.92230065632,967.9223007, 968.3389673229866
966.9050024660862,967.0547664, 969.1646950841617
968.6657293148953,968.6657293, 969.5051608231937
967.9886465120177,967.9886465, 969.5550233856151
969.0277814762028,969.1646951, 969.892449167075
968.3814865864974,968.3814866, 969.9458456421681
968.5089836533244,968.5089837, 970.3215197199039
970.1465541582363,970.3215197, 970.7381863865705
969.9222008370866,969.9458456, 970.984588271164
969.4486504891322,969.5051608, 971.2309241626926
970.6272333207062,971.2309242, 971.9231262552053
969.6523055946545,969.6523056, 972.2750819355452
970.2924977017642,970.7381864, 972.3845260744331
969.795386542495,969.8924492, 972.4062962166723
970.5810481581907,970.9845883, 973.0497316817292
971.3373514700146,972.2750819, 973.2095535162533
972.2867598295798,972.4062962, 973.3300809568901
971.0448759032523,971.9231263, 973.3475057335858
972.2190936030884,972.3845261, 973.4075578484516
972.426314624719,973.0497317, 974.3011874322041
972.4719188209134,973.2095535, 974.4421616783303
973.3051185327607,973.3475057, 974.6392416449318
974.052539696591,974.3011874, 975.0375609617504
972.8690056658739,973.330081, 975.2144122938572
974.3999403332917,974.4421617, 975.4513945291699
973.8517307591777,973.8517308, 975.5473495897747
974.4295827536073,974.6392416, 975.7648310565143
975.1757438383432,975.1757438, 975.8655043100352
975.4259998895245,975.4259999, 976.360465288987
976.4132121285976,976.4132121, 977.3381660230555
976.4352900899779,976.4352901, 977.4448007310315
976.1322646860066,976.1322647, 977.9325744705791
976.9591570969337,976.9591571, 978.2518827761266
976.5622295134134,976.5622295, 978.8696206419453
978.096437504701,978.0964375, 979.4474243944064
978.1385985084329,978.1385985, 980.140498111844
978.691798413009,978.6917984, 980.6342823431887
980.4710822760009,980.4710823, 981.2216289034499
981.0626007220233,981.0626007, 981.4792673886899
981.2776254147385,981.2776254, 982.4875585101663
980.9835219974779,980.983522, 982.563912768672
982.0756935752685,982.4875585, 982.9217352944588
981.9512085306078,981.9512085, 983.5158063955503
982.9209459242805,982.9217353, 983.5297015649222
981.7375602715503,981.7375603, 983.661767100116
981.5996451454428,981.5996451, 983.8917498373105
982.3278926843705,982.5639128, 984.0549059716866
983.1606400059633,983.5297016, 984.466068378998
982.9768539389322,983.5158064, 984.4718623907748
983.9160175017473,983.9160175, 984.7336129995375
983.641386918358,983.6617671, 984.9293244924495
984.9890217019541,984.9890217, 985.5691240323792
984.5354662733891,984.5354663, 985.6705126010382
984.7246650802444,984.7246651, 986.3920496315175
984.9526741801792,984.9526742, 986.6160575896365
985.0035008813595,985.0035009, 987.0465987732341
985.1583904774466,985.569124, 987.1344421494382
985.7945902111546,985.7945902, 987.2071246820865
986.0385679377009,986.3920496, 987.3263789201703
986.9033404002255,987.1344421, 988.2229594330053
987.2554406998198,988.2229594, 988.7722448052543
986.6873915353185,987.0465988, 988.9052940373268
986.2717666182959,986.6160576, 989.0116244922212
988.4858516688714,988.7722448, 989.188911471921
987.0658881234117,987.2071247, 989.2124779244801
987.1672343707105,987.3263789, 989.6216609121598
988.981408244353,988.9814082, 990.7902589595435
989.8596689759974,989.859669, 990.8106918765138
989.9176573641618,989.9176574, 991.109640170809
989.4937805354359,989.4937805, 991.3889326914375
989.9890102851697,990.790259, 991.603586260565
989.5152841766626,989.5152842, 991.9348560070421
991.8105171730313,991.934856, 992.3515226737087
991.7352668696541,991.7352669, 992.4880538491599
990.5772369050624,990.8106919, 992.7027495285492
991.5114286780436,991.5114287, 992.7257242271716
991.3266623228893,991.3266623, 992.7927397346025
992.7905115027099,992.7905115, 993.2071781693766
992.7997752079847,992.7997752, 993.2164418746513
992.4039087532562,992.4039088, 993.417463726144
992.4590997336172,992.4880538, 993.6425089891005
992.5836148029322,992.7027495, 993.8798477371299
993.549778974562,993.642509, 994.6165362218433
993.1472262220121,993.2071782, 994.7738453996129
993.6199912687924,993.8798477, 994.9562509576123
993.8553723684387,994.7738454, 995.1905120662796
993.2751362020234,993.2751362, 995.4953334828054
993.3710868792031,993.4174637, 995.7065776208234
993.7630157625466,994.6165362, 996.1301504714411
995.5895051205099,995.5895051, 996.328724920675
995.7138765824066,995.7138766, 996.7156007421232
996.7903631743357,996.7903632, 997.8157169223939
996.451860716651,996.4518607, 998.3975675145264
997.9799479792952,997.979948, 998.718728628893
998.3999792384375,998.3999792, 999.2828448991813
998.106668100284,998.1066681, 999.3504244792563
998.3691985120441,998.3691985, 999.4659109548002
999.1910280706503,999.1910281, 1000.0261505000606
999.8678757848767,999.8678758, 1000.7047706764769
1000.0231090427217,1000.023109, 1001.3281038505013
1000.3353670573463,1000.704771, 1001.5608466097203
999.9638460108192,999.963846, 1001.5916351343941
1000.2151652905596,1000.215165, 1001.6376414344093
999.945586801173,999.9455868, 1001.7774365734782
1000.7741885924405,1001.637641, 1002.0543081010759
1000.3935140905562,1001.328104, 1002.0740165967237
1002.0322989221567,1002.032299, 1002.4489655888233
1002.2260458220519,1002.226046, 1003.0437496326023
1000.5089208422213,1001.560847, 1003.2474924025884
1000.7114195507445,1001.591635, 1003.4469556108238
1002.9049724122896,1003.04375, 1003.5470829602145
1003.6096009124681,1003.609601, 1004.0653361340826
1002.3107824010478,1002.310782, 1004.2083888157466
1002.4149575692081,1002.448966, 1004.2931652947497
1002.9714060740944,1003.247492, 1004.4090276969735
1003.0987037984746,1003.446956, 1004.9229849663228
1003.8643091368207,1004.409028, 1005.5180670961965
1003.6805450126835,1004.065336, 1005.642309980117
1003.8015024670916,1004.293165, 1005.7303872067422
1003.707285204046,1004.208389, 1005.9997872728272
1003.9466356009742,1004.922985, 1006.0527586548727
1004.6468198601046,1005.730387, 1006.4830606651868
1005.2164675938668,1005.999787, 1006.8831949317403
1004.2235230461173,1005.518067, 1007.0674524027111
1004.5107798942165,1005.64231, 1007.2121482981872
1005.6277606696689,1006.052759, 1007.6479643991722
1005.6913869249627,1006.483061, 1007.8108092538045
1007.9269865484728,1007.926987, 1008.3436532151394
1007.4643467390324,1007.464347, 1008.6737258541484
1007.0938552939273,1007.093855, 1008.7991262964784
1007.7341332355754,1007.734133, 1009.4208835562146
1008.1648254328212,1008.343653, 1009.4298966730403
1007.7045253992317,1007.704525, 1009.6065179510045
1008.1846233988535,1008.673726, 1009.7839518637912
1008.477938879601,1009.420884, 1010.3359532378242
1008.364656442642,1008.799126, 1010.5683050304135
1008.6599676278371,1009.606518, 1010.7579355084232
1008.65066495453,1009.429897, 1010.9906713297827
1009.2553935952037,1010.757936, 1011.1746021750898
1009.1736819187811,1010.335953, 1011.3063878770671
1009.2756684143176,1010.990671, 1011.7822294023881
1009.9732783261742,1011.782229, 1012.1988960690547
1009.2192512915834,1010.568305, 1012.298536129398
1009.0403602970558,1009.783952, 1012.3122298446148
1009.630493368613,1011.174602, 1012.6237440437459
1009.6924949739945,1011.306388, 1012.8116715456989
1010.0788393067517,1012.198896, 1013.0195331756748
1011.2431709111091,1012.811672, 1013.3879718588659
1011.2538034591036,1013.019533, 1013.8421306093059
1010.1786600014788,1012.298536, 1014.0702772160572
1010.6081341075809,1012.31223, 1014.1984836072063
1010.7061963901552,1012.623744, 1014.2224244561639
1011.6907104482063,1013.842131, 1014.2587972759725
1011.6436858946444,1013.387972, 1014.585076636959
1011.7972081276453,1014.070277, 1014.7521714343759
1011.9081671634826,1014.198484, 1015.0164580918448
1012.7067598587206,1014.258797, 1015.4127676605935
1012.3648252384943,1014.222424, 1015.6312168115874
1013.7128225231402,1014.752171, 1015.6828174930148
1012.9322580594269,1014.585077, 1015.9469882858974
1014.4393110813957,1015.682817, 1016.6013051956712
1014.449982252849,1015.946988, 1016.7408381444724
1013.8533677546062,1015.016458, 1017.0844256581948
1013.9151253401785,1015.412768, 1017.2712306210512
