Start of shift (14:00 - 22:00),Column1,_1
992.300677021247,992.6929727, 995.9116012550288
993.0337172651214,993.0337173, 996.5877955240525
992.2876115824022,992.2876116, 996.8211605273741
994.2462992472731,994.7463192, 997.5185257093083
994.7549069559785,995.2725827, 997.564520283746
994.8636534080512,995.9116013, 999.4328429110676
994.3249406539769,995.0547787, 1000.1919017092046
997.6808271524392,997.6808272, 1001.4504794092595
997.7160695737786,997.7160696, 1001.6664139062889
1000.8981431059314,1000.898143, 1002.1067433538398
999.5095900321452,999.50959, 1003.1448860935806
1000.3061867211306,1000.306187, 1003.936106690494
1002.1661599220506,1002.16616, 1006.3869780846901
1001.6937261342147,1001.693726, 1006.5245316699079
1002.2811363718184,1002.281136, 1006.6418499415944
1004.9560940544033,1004.956094, 1008.2131725370234
1004.9561258415116,1006.386978, 1009.9136580148241
1004.8809866247863,1004.880987, 1010.1306663165536
1006.1218334427009,1006.524532, 1010.4199137971931
1007.6969210995786,1007.696921, 1010.9593119534981
1004.4105867519736,1004.410587, 1011.1988870588265
1012.1787214664791,1012.178721, 1014.3120815000473
1010.8593881303372,1010.859388, 1014.7506592519571
1011.3190647773876,1011.319065, 1016.623565793523
1011.1535404739956,1011.15354, 1017.3422563498625
1013.032657473949,1013.032657, 1017.4875774417181
1015.9444068902667,1015.944407, 1020.0767035973986
1017.7858982528656,1017.785898, 1021.6385648201975
1016.6711074508745,1016.671107, 1022.0579944346529
1016.9113064840983,1016.911306, 1022.2696530662683
1020.7116441629629,1020.711644, 1023.130498742952
1020.0111908798659,1020.011191, 1023.3849504052107
1020.9081752772389,1021.638565, 1023.8471569885411
1021.6583719561874,1022.057994, 1025.223394241491
1019.9267199820522,1019.92672, 1025.3652302445964
1022.8740050924475,1022.874005, 1026.7800171367842
1024.2598612523743,1024.259861, 1026.8227843328384
1024.0126257583568,1024.012626, 1027.3463274381695
1028.0044267658295,1028.004427, 1030.6042734615214
1025.3956923795836,1025.395692, 1030.6905401011156
1028.652959168208,1028.652959, 1031.636281217485
1027.9478569810112,1027.947857, 1031.8532056792103
1030.467828898344,1030.69054, 1033.254330904073
1027.8739965661764,1027.873997, 1033.7140613750921
1030.0211687134818,1030.604273, 1033.9812154612193
1029.861462732271,1029.861463, 1034.7114185287985
1031.9037330747985,1031.903733, 1034.9349307179114
1031.1291342852976,1031.636281, 1035.3343641946155
1031.9545253355875,1033.254331, 1035.3928119731393
1032.1985157849551,1033.714061, 1036.9928469632375
1034.828950443868,1034.934931, 1037.816715987803
1033.5844527415074,1034.711419, 1038.7179960585045
1032.6391255465167,1033.981215, 1038.8840194611403
1038.771578874879,1038.771579, 1041.7524739760158
1036.6376027814763,1036.637603, 1041.9279197654082
1035.737378252315,1035.737378, 1041.9945831236187
1039.1091592693615,1039.109159, 1042.3128183849856
1039.50207909448,1039.502079, 1043.412142306208
1043.950871477913,1043.950871, 1044.700871477913
1043.5744860799277,1043.574486, 1047.69070620385
1047.08019283725,1047.080193, 1049.8005413508374
1046.828138729639,1046.828139, 1050.9476183599932
1046.4884996006072,1046.4885, 1051.025992171198
1048.015149611249,1048.01515, 1051.1429696838718
1047.135549158496,1047.135549, 1051.2380662685086
1049.53523012529,1049.53523, 1052.9161038170644
1050.2118917952505,1050.211892, 1053.3919658441407
1050.5740819962068,1051.025992, 1054.6488590355905
1050.4643674251322,1050.947618, 1054.7122552660107
1051.4841977595947,1051.484198, 1055.253231651078
1055.8000999626684,1055.8001, 1056.6295762784528
1053.7423169711371,1053.742317, 1056.7949763695824
1054.324257791725,1054.324258, 1056.9912037255292
1054.8389230797513,1054.838923, 1059.8978196941619
1056.8060938231463,1056.806094, 1060.1844695897842
1057.4302034404045,1057.430203, 1060.4002959160432
1057.5179024504857,1057.517902, 1060.8593345813981
1057.945642607643,1057.945643, 1061.205638610093
1057.4451629998312,1057.445163, 1061.6722068217239
1058.286354796743,1060.18447, 1061.8282992833806
1058.9965463298643,1060.400296, 1062.3141821736272
1060.413863555477,1061.205639, 1063.77749240674
1058.0132774233812,1059.89782, 1063.8999849120698
1060.3857551055514,1060.859335, 1063.9311201670216
1060.5687637596404,1061.672207, 1065.8958613001623
1062.5985843645371,1062.598584, 1065.9492529221388
1062.719540260823,1062.71954, 1067.3896550933148
1062.9406634483332,1063.777492, 1068.4346375353932
1066.9973594479916,1066.997359, 1068.9798945487887
1065.900663159816,1065.900663, 1069.466692247084
1066.2747255261083,1066.274726, 1069.7710549607723
1069.1052135031227,1069.105214, 1071.2226599268
1067.1499055246738,1067.149906, 1071.729533169549
1070.2106172181032,1070.210617, 1073.4419245600716
1073.8442925304685,1073.844293, 1075.645781470493
1071.9537193071158,1071.953719, 1077.0335849104529
1075.8019902925628,1075.80199, 1077.7666994483834
1072.6587884714488,1072.658788, 1078.6101529170505
1075.8529378525502,1075.852938, 1079.7702562085258
1075.9178283593021,1075.917828, 1080.1015058623045
1073.8796438279358,1073.879644, 1080.102356370368
1077.2372254283157,1077.237225, 1080.5899137134948
1079.4299539724307,1079.429954, 1081.2747861330984
1080.3687449412516,1080.368745, 1082.5208689314618
1080.6055476081501,1080.605548, 1082.7903327631527
1081.3221485889385,1081.322149, 1083.392449858738
1079.3461307198654,1079.346131, 1083.5244122461531
1081.3767789439635,1081.376779, 1086.2664126223783
1081.977550087813,1081.97755, 1086.8794369692134
1085.1326588696215,1085.132659, 1087.5000057213751
1085.108824908218,1085.108825, 1088.5343397701633
1087.1741836994584,1087.174184, 1089.8616796415424
1086.6348822055443,1086.634882, 1090.2252891678688
1086.949220877816,1086.949221, 1091.5017204642688
1088.7170692998668,1088.717069, 1092.3970514557843
1097.9833590735102,1097.983359, 1099.5748161602296
1097.2437238117498,1097.243724, 1101.3968401629718
1098.1074767450368,1098.107477, 1102.0522102887383
1101.6190901482312,1101.61909, 1104.4069369010278
1101.6316883204279,1101.631688, 1106.1812453154516
1102.7368828494443,1102.736883, 1107.6570855015093
1111.6867026696734,1111.686703, 1116.014091942134
1111.4228630337905,1111.422863, 1116.3618917559545
1115.5431494794634,1115.543149, 1117.1383404524909
1115.09978247803,1115.099782, 1117.3042219902916
1116.373100906978,1116.373101, 1121.6339928578586
1118.9708789249116,1118.970879, 1122.2437545711882
1119.930988223432,1119.930988, 1123.364718028434
1120.3816171313488,1120.381617, 1124.1113416155893
1121.740199783948,1121.7402, 1124.505663588215
1123.8708124513314,1123.870812, 1126.7169200812064
1125.28902968638,1125.28903, 1127.5667321627773
1125.9743198355636,1125.97432, 1127.857287901332
1127.7047496522778,1127.70475, 1131.8473017831411
1131.1072995048023,1131.1073, 1134.8668093907938
1136.357262804291,1136.357263, 1139.2050325991024
1140.067279111823,1140.067279, 1141.4582836161055
1138.5584831116862,1138.558483, 1141.5335867095016
1137.643664562866,1137.643665, 1142.2818188208971
1143.2796346190255,1143.279635, 1145.354779878833
1143.799266688004,1143.799267, 1147.682390193835
1152.6985049431723,1152.698505, 1156.5091833014897
1156.80471256984,1156.804713, 1160.5934592152607
1160.7073387370795,1160.707339, 1163.6888207943164
1160.6832916621995,1160.683292, 1164.3449687014536
1161.3620654610231,1161.362065, 1164.4932570224473
1166.019048882132,1166.019049, 1170.3218295614183
1167.9869048043545,1167.986905, 1170.7860155496105
1168.5113321078916,1168.511332, 1171.9771795950683
1167.7827195144382,1167.78272, 1172.5448073465643
1171.1236553454407,1171.123655, 1172.6308386551907
1172.0197381632786,1172.019738, 1175.3013466672596
1173.8605424605846,1173.860542, 1176.7225910955142
1176.4289513520234,1176.428951, 1179.7740117064268
1177.8109972787508,1177.810997, 1180.4175524840425
1175.3599594902785,1175.359959, 1180.4722320286771
1177.706204778842,1177.706205, 1181.6706478501467
1182.5564426991596,1182.556443, 1185.453799745024
1183.177820167241,1183.17782, 1187.1953009575016
1183.1246823808065,1183.124682, 1187.61131062902
1183.1035865142546,1183.103587, 1188.1300733452013
1186.1837003679677,1186.1837, 1189.4618329763584
1187.9393534056253,1187.939353, 1191.0046197105291
1192.5619488581726,1192.561949, 1195.6324579267425
1192.8180112047853,1192.818011, 1195.7935223731472
1192.5507284952464,1192.550728, 1195.8704136868594
1192.1048430026938,1192.104843, 1197.2385640425448
1195.4083555608831,1195.408356, 1197.5704386919072
1195.6495750773581,1195.649575, 1198.3752641401802
1197.3152739931895,1197.315274, 1200.4082005874598
1197.140233026889,1197.140233, 1201.9564729990796
1199.533815366624,1199.533815, 1204.5204920670253
1200.9214322111666,1200.921432, 1204.893825240055
1200.4885560202597,1200.488556, 1204.9650499041857
1201.2512450628724,1201.251245, 1206.259636250959
1208.8321715570983,1208.832172, 1210.7794721506084
1207.0707242160604,1207.070724, 1210.9096835287567
1207.363936181982,1207.363936, 1213.6692443016843
1210.129314842593,1210.129315, 1214.425134724789
1212.030712190668,1212.030712, 1215.659129542459
1213.6635668543586,1213.663567, 1217.7630224208503
1216.8072910513054,1216.807291, 1222.6060420557794
1222.317205997739,1222.317206, 1224.686499867888
1222.2279943866315,1222.227994, 1224.869954443986
1222.2177517581847,1222.217752, 1225.8716164503558
1223.4408427761248,1223.440843, 1227.720832029558
1227.2573416702653,1227.257342, 1228.0073416702653
1227.8924518142535,1227.892452, 1229.670410373083
1226.8415354979606,1226.841535, 1229.9563757181309
1229.9361639281835,1229.936164, 1234.2056866166968
1230.3580586613837,1230.358059, 1234.5641973915053
1230.5106022587381,1230.510602, 1234.9648322209107
1231.8392613508888,1231.839261, 1235.5753208193933
1230.5282459537573,1230.528246, 1236.2726266758923
1241.6924903007716,1241.69249, 1245.812471984826
1244.3884551249619,1244.388455, 1246.3739070628471
1249.657287441741,1249.657287, 1250.7204788305376
1249.4902207330383,1249.490221, 1252.7648249692597
1249.899065062018,1249.899065, 1253.7737173124642
1259.5796879924292,1259.579688, 1262.397978505794
1266.4704888156114,1266.470489, 1268.4371450798726
1268.0251725556134,1268.025173, 1271.0081048202806
1270.117662784603,1270.117663, 1273.3093317246075
1267.9902812507185,1267.990281, 1273.6753561562357
1268.9757785115487,1268.975779, 1274.3186471204108
1269.409658272053,1269.409658, 1274.3608997853376
1274.9637209175974,1274.963721, 1278.607334839308
1281.4058915302073,1281.405892, 1285.6386446762033
1289.541354870834,1289.541355, 1291.9319391614292
1287.2163675335999,1287.216368, 1292.1215852131636
1295.2374767969668,1295.237477, 1298.3487004165079
1305.0828985473036,1305.082899, 1309.398780170377
1307.9504886620841,1307.950489, 1309.9304435677857
1313.60323872677,1313.603239, 1316.8051389797947
1313.2966749345876,1313.296675, 1317.7379361813269
,,
